"id","latitude","longitude"
"2146","52.3250257","-0.0763134"
"2147","52.5870069","-2.1322529"
"2148","51.6207464","-3.952582"
"2149","53.4433299","-1.9538827"
"2150","53.7754125","-3.0240774"
"2151","51.3854872","0.5072847"
"2152","54.097598","-4.631092"
"2153","51.1229458","-0.757089"
"2154","52.023075","0.2409575"
"2155","52.023075","0.2409575"
"2156","52.0054812","-0.6998659"
"2157","51.5133596","-0.1056374"
"2158","54.1487947","-4.4844196"
"2159","52.4545864","-1.1996472"
"2160","53.2583817","-2.3948822"
"2161","52.699887","-1.9974606"
"2162","51.366877","-0.099359"
"2163","53.523536","-1.1279611"
"2164","50.8362499","-0.1440345"
"2165","52.7128082","-2.7955587"
"2166","51.37008","-0.096423"
"2168","52.6851265","-1.8336937"
"2169","51.3602082","0.0650713"
"2170","50.7126592","-2.4660268"
"2171","54.2313358","-1.3442482"
"2172","51.5085236","-0.1991897"
"2173","52.577177","-1.179678"
"2174","52.1383357","0.0810027"
"2175","56.6731379","-3.0037944"
"2176","56.6731379","-3.0037944"
"2177","52.9884348","-1.9870689"
"2178","51.6209574","-3.4533098"
"2179","51.6209574","-3.4533098"
"2180","53.7923302","-1.3871728"
"2181","52.44913","-2.049101"
"2182","51.4893961","-3.1995524"
"2183","52.24047","-4.261015"
"2184","51.6171104","-0.2379945"
"2185","52.7361025","-1.1525549"
"2188","52.8133669","-1.6257301"
"2189","52.3912383","-1.8767841"
"2190","53.4103384","-2.1573145"
"2191","54.805294","-1.583642"
"2192","52.2453366","0.1100219"
"2193","51.1395724","-0.4783272"
"2194","52.6586426","-1.1576466"
"2195","52.4018185","-1.4772101"
"2196","52.2333283","-0.2866051"
"2197","53.5782668","-2.8219598"
"2198","51.3951031","-0.8497829"
"2199","52.5389939","-2.0401481"
"2200","51.5751686","0.1866165"
"2201","51.6462851","0.489094"
"2202","53.5646062","-0.0922347"
"2203","53.5111692","-2.2596687"
"2204","52.486529","-1.9134143"
"2205","53.5659279","-0.0580448"
"2206","51.6080904","-0.3843313"
"2207","52.010681","-2.451034"
"2208","52.4947433","-2.1701822"
"2209","51.900476","-2.076728"
"2210","51.6014365","-0.6371483"
"2211","51.5004667","-2.5230719"
"2212","51.846968","-2.160715"
"2213","51.6265719","-0.33487"
"2214","50.8619307","0.2581924"
"2215","50.415614","-5.0569963"
"2216","52.9553085","-1.0768963"
"2217","51.6125931","-0.1778007"
"2218","51.523731","-0.095986"
"2219","51.5722147","-0.3456769"
"2220","54.7190233","-6.2059208"
"2221","55.8754769","-3.0956717"
"2222","53.4082048","-2.0991973"
"2223","50.471296","-4.717613"
"2224","51.5463562","0.0490772"
"2225","54.4108372","-6.1450232"
"2226","52.2181279","-4.0223947"
"2227","51.5626282","-0.3705228"
"2228","53.6474023","-2.6342892"
"2229","51.4035982","-0.0546518"
"2230","51.517821","-0.1450856"
"2231","51.5156291","-0.6049845"
"2232","52.4174675","-1.9032441"
"2233","51.5977096","-0.3135541"
"2234","50.8376832","-0.2011636"
"2235","52.386267","-1.5069088"
"2261","51.3611838","-1.1624774"
"2236","53.5950681","-1.6710398"
"2237","51.6575283","-0.2017273"
"2238","53.8060712","-1.6804797"
"2239","51.5755631","-0.0901203"
"2240","51.6109921","-0.2480229"
"2241","50.4091025","-3.620367"
"2242","51.6153322","0.5194612"
"2243","51.5404138","0.7274235"
"2244","53.4803764","-2.2409394"
"2245","51.6961597","-0.4093735"
"2246","51.5112686","-0.8077929"
"2247","51.6095083","-4.0382898"
"2248","51.3942995","-0.763934"
"2249","51.4868794","0.2372525"
"2250","52.4831153","1.7250765"
"2251","53.0362794","-2.2223789"
"2252","51.4056497","-2.3179689"
"2253","51.5269255","-0.3519117"
"2254","51.6235041","-0.296291"
"2255","51.6114685","-0.2805773"
"2256","53.7188982","-1.861425"
"2257","51.6201674","-0.0783112"
"2258","53.8702604","-3.0021369"
"2259","52.0833966","-4.6591715"
"2262","51.283","-0.246284"
"2263","54.1241528","-3.2381377"
"2264","52.2381559","-0.8834091"
"2265","53.0098622","-2.1859323"
"2266","53.0098622","-2.1859323"
"2267","54.9356202","-1.5993001"
"2268","52.7081743","-2.7593507"
"2269","52.8563549","-3.0569945"
"2270","52.7081743","-2.7593507"
"2271","52.7081743","-2.7593507"
"2272","52.6260555","0.8935289"
"2273","52.600995","-1.083472"
"2274","51.787312","-1.499993"
"2275","51.787312","-1.499993"
"2276","53.787461","-2.674064"
"2277","51.5205694","-0.1704182"
"2278","52.6898976","-2.0107656"
"2279","51.5520503","-0.3007829"
"2280","51.517821","-0.1450856"
"2281","51.5369813","0.1629372"
"2282","53.695994","-1.631356"
"2283","52.4020436","-1.443018"
"2284","53.2553931","-4.3114828"
"2285","51.5672453","-0.3762671"
"2286","52.4823204","-1.8986897"
"2287","52.4823204","-1.8986897"
"2288","51.3593294","0.5854178"
"2289","53.029352","-1.308783"
"2290","53.029352","-1.308783"
"2291","55.7988664","-3.9378803"
"2292","51.3918945","-0.3069742"
"2293","52.6269593","-1.1188003"
"2294","52.3074576","-1.9424023"
"2295","51.5045632","-0.3179965"
"2296","51.494966","-0.1866946"
"2297","54.047527","-2.797297"
"2298","54.5422467","-1.2527367"
"2299","53.4811549","-2.2412427"
"2300","51.3799247","-0.0425698"
"2301","53.7374669","-2.9469424"
"2302","51.6010085","-0.1951902"
"2303","51.3973368","-0.119031"
"2304","54.4385225","-5.9544376"
"2305","51.5525402","-0.2255345"
"2306","50.7294571","-1.8222072"
"2307","51.975747","-1.752302"
"2308","51.017899","-2.187975"
"2309","53.480947","-2.242175"
"2310","51.6730836","-3.7976507"
"2311","51.6464569","-0.0487316"
"2312","51.6464569","-0.0487316"
"2313","51.4083156","-0.1775309"
"2314","53.8307618","-1.538648"
"2315","51.4332681","-0.0515594"
"2316","53.3989","-2.607448"
"2317","51.681371","-0.594792"
"2318","51.6531674","-0.4000416"
"2319","53.3230763","-0.9432256"
"2320","52.7465389","-1.472686"
"2321","51.5642278","0.1390141"
"2322","51.6069395","-0.1107013"
"2323","53.8843073","-0.7577897"
"2324","50.5315975","-3.5996256"
"2325","52.1532186","-0.3453999"
"2326","51.6333108","-0.7699208"
"2327","51.6120972","-0.1785577"
"2328","51.5102109","-0.2871613"
"2329","51.6076436","-0.1222702"
"2330","51.5704713","-0.2687563"
"2331","51.5735482","-4.0139589"
"2332","53.526243","-2.1374009"
"2333","51.6378192","-0.3510647"
"2334","51.2939071","-0.0759811"
"2335","51.58717","-0.220168"
"2336","50.7915557","-1.0954992"
"2337","51.8965446","-1.1997955"
"2338","51.0251411","-3.1229787"
"2339","53.2127603","-1.6748762"
"2340","51.8197132","-0.8256137"
"2341","51.5997981","-0.4095715"
"2342","51.7091447","-4.0304956"
"2343","51.5269069","-0.0875565"
"2344","51.5982875","0.1653394"
"2345","50.3388021","-4.790146"
"2346","52.6355737","1.3481267"
"2347","52.932403","-1.486077"
"2348","51.1667392","-2.7703798"
"2349","51.412832","-0.311682"
"2350","53.173119","-3.204288"
"2351","54.5525376","-5.7615239"
"2352","51.3727064","-2.3667222"
"2353","51.649356","-0.056368"
"2354","51.3567029","-0.1706813"
"2355","51.4838344","-1.0848094"
"2356","51.239824","-0.5981267"
"2357","51.5285841","-0.7299946"
"2358","53.9650376","-1.0834412"
"2359","53.1860276","-3.4218277"
"2360","53.8301497","-1.8059847"
"2361","53.9871921","-1.1004587"
"2362","53.5174577","-2.3511748"
"2363","51.3530756","-1.996977"
"2364","52.4348117","-1.8450966"
"2365","51.3923431","-1.3250053"
"2366","54.911002","-2.930768"
"2367","51.4975689","-0.1285263"
"2368","53.669491","-2.614037"
"2369","51.548854","-0.110654"
"2370","51.8460297","0.1743247"
"2371","51.2002504","-3.4803636"
"2372","52.9536286","-1.1574234"
"2373","50.7616039","-1.9952422"
"2374","51.6128779","-0.1779116"
"2375","51.695165","-4.1554062"
"2376","53.7485381","-1.4755798"
"2377","52.6675406","1.2757202"
"2378","51.5781563","-0.341981"
"2379","51.1458066","0.2647685"
"2380","52.686592","-1.8327168"
"2381","54.8821857","-1.5194054"
"2382","51.0008072","-1.3735978"
"2383","50.831761","-1.8877757"
"2384","53.854463","-3.022278"
"2385","51.4831486","-2.7603898"
"2386","54.9771703","-6.6605098"
"2387","51.5027339","-3.5368758"
"2388","57.1367112","-2.1291328"
"2389","51.3869006","-0.6190205"
"2390","52.0819286","-4.6615892"
"2391","52.2833634","-1.9304783"
"2392","52.227748","-2.7411759"
"2393","52.4126537","-4.085295"
"2394","51.8909078","-2.0782463"
"2395","52.0646537","-2.5611675"
"2396","51.4948299","-0.3655213"
"2397","51.5113966","-0.1082496"
"2398","52.9586146","-1.4940605"
"2399","51.6505665","-0.1496465"
"2400","51.3567029","-0.1706813"
"2424","52.6548429","-2.0372151"
"2448","54.8716064","-6.1812263"
"2401","51.5594737","0.0762215"
"2402","51.0271609","-3.8385379"
"2403","50.5029586","-4.3144827"
"2404","51.4615176","-0.3483955"
"2405","51.5759994","-0.4261465"
"2406","50.9335891","-0.1787859"
"2407","52.079623","-2.363979"
"2408","53.7491862","-1.6615057"
"2409","52.149691","0.140241"
"2410","51.254309","-2.752274"
"2411","51.5046794","0.0180662"
"2412","51.5638934","-0.0057544"
"2413","55.426191","-2.784213"
"2414","51.6432135","-1.0466923"
"2415","52.709326","1.403029"
"2416","51.2897671","-0.7513878"
"2417","50.8205575","-1.1834476"
"2418","50.9985573","-1.3996724"
"2419","51.5774745","0.2290958"
"2420","53.4591813","-2.316672"
"2421","51.1343768","0.2578513"
"2422","51.546515","-0.1280448"
"2423","50.367304","-4.120412"
"2425","50.8379827","-1.8455368"
"2426","51.5947153","0.0370724"
"2427","51.5801515","-0.3329718"
"2428","51.5559402","-0.0784613"
"2429","51.5159272","-0.1078059"
"2430","51.761584","-0.3420241"
"2431","51.5209802","0.0261533"
"2432","52.6249311","-1.1216971"
"2433","51.6525962","-0.4342121"
"2434","51.27028","0.512469"
"2435","51.631268","-0.7496657"
"2436","52.5593221","-0.133079"
"2437","52.151759","-2.1871231"
"2438","51.519971","-1.720861"
"2439","51.7850905","-0.7577744"
"2440","51.7410454","-0.9671231"
"2441","50.7209013","-1.7863643"
"2442","51.2361655","-1.3374605"
"2443","51.1241054","-0.0067283"
"2444","50.926827","-2.9095798"
"2445","51.374265","-0.051401"
"2446","49.5129678","-115.7694002"
"2447","52.3032585","-1.9423456"
"2449","51.4157413","-0.3790359"
"2450","51.4157413","-0.3790359"
"2451","51.5377141","-0.248851"
"2452","52.6261213","-1.1100649"
"2453","51.5135395","-0.0853432"
"2454","51.8923076","-2.062249"
"2455","52.0028423","-2.1268976"
"2456","52.6319434","-1.0593366"
"2457","51.5231396","-0.0979549"
"2458","52.9791995","-0.0253224"
"2459","53.2092359","-0.1183695"
"2460","52.9791995","-0.0253224"
"2461","53.2092359","-0.1183695"
"2462","51.5842612","-0.4204719"
"2463","51.5717895","-0.2913881"
"2464","52.313319","-2.5946305"
"2465","52.5850206","-1.1895217"
"2466","51.5792037","-0.2898024"
"2467","55.7775592","-2.3439201"
"2468","51.5858489","-0.2190253"
"2469","55.6156583","-4.6675615"
"2470","51.5184885","-0.1422307"
"2471","51.468517","-0.209553"
"2472","51.3209867","-0.2363988"
"2473","51.2712849","-0.8567986"
"2474","51.6271895","-0.2963278"
"2475","53.3502472","-1.3362334"
"2476","53.1986709","-2.6109904"
"2477","52.6542351","-1.1174895"
"2478","51.5134867","-0.5930961"
"2479","54.149591","-4.4818445"
"2480","51.820146","0.19458"
"2481","51.512595","-0.029489"
"2482","51.267063","0.0699387"
"2483","50.7851691","0.2996524"
"2484","55.8446489","-4.4225216"
"2485","51.3612357","0.3121535"
"2486","52.6764856","-0.3274183"
"2487","50.8393816","-1.7857642"
"2488","51.5310133","-0.1015731"
"2489","53.5815476","-2.4469857"
"2490","51.0697046","-1.8007115"
"2491","",""
"2492","51.5871808","-0.1621273"
"2493","51.3756099","-0.2510375"
"2494","51.6028387","0.0075364"
"8112","54.998177","-1.6876644"
"2495","51.4552318","-0.4259715"
"2496","54.1495547","-4.4865226"
"2497","55.886162","-3.0765756"
"2498","51.4267581","-0.1315102"
"2499","53.409053","-2.9741028"
"2500","55.5989131","-2.433646"
"2501","52.901441","-1.866023"
"2502","52.8104327","-2.57505"
"2503","51.3611838","-1.1624774"
"2504","51.9293886","-1.2522375"
"2505","53.4029814","-2.1617906"
"2506","51.267063","0.0699387"
"2507","51.3670043","-1.7772476"
"2508","50.9654562","0.1714434"
"2509","54.5344734","-1.056787"
"2510","53.85477","-1.7762299"
"2511","52.3755093","-0.7116304"
"2512","51.9920583","-4.9802478"
"2513","56.0025542","-3.7325835"
"2514","50.7814374","-0.6875326"
"2515","51.6114685","-0.2805773"
"2516","51.4895744","0.1613315"
"2517","51.5511758","-0.1337235"
"2518","53.653554","-2.634827"
"2519","51.5044244","-0.0862974"
"2520","52.1856121","-2.2361349"
"2521","52.9752503","-0.0596872"
"2522","51.5179041","-0.0674562"
"2523","51.5446695","-2.5628506"
"2524","53.7426978","-0.3328904"
"2525","52.372021","-2.719285"
"2526","52.7034102","-2.741796"
"2527","52.7034102","-2.741796"
"2528","53.8523134","-2.2155173"
"2529","53.8523134","-2.2155173"
"2530","51.5338356","0.1464283"
"2531","52.399108","-1.806433"
"2532","56.1857558","-3.1429763"
"2533","51.514912","-0.063913"
"2534","51.7375846","0.6815683"
"2535","53.0520603","-2.9965847"
"2536","52.7316502","-1.3869917"
"2537","51.594615","-0.114846"
"2538","51.4445845","-0.1314671"
"2539","51.3386239","-0.7398238"
"2540","53.810536","-1.535488"
"2567","53.7671133","-1.5539307"
"2541","51.4881987","-0.11536"
"2542","51.5801391","-0.3392694"
"2543","53.362778","-2.9115461"
"2544","55.0014836","-7.3231885"
"2545","50.9600932","0.258627"
"2546","52.1616656","1.2942839"
"2547","51.5856458","-0.1005842"
"2548","52.3542078","-2.0427841"
"2549","54.1500245","-6.2779549"
"2550","52.30003","-2.075096"
"2551","52.30003","-2.075096"
"2552","52.4647351","-2.0464142"
"2553","51.4492928","0.1937383"
"2554","54.6326012","-6.5160369"
"2555","50.8442952","-0.1878963"
"2556","52.7433228","-3.8852972"
"2557","51.3842268","1.3503039"
"2558","51.4401044","-0.1260994"
"2559","51.5476132","0.1191101"
"2560","51.5674","-0.2804844"
"2561","51.6183105","-0.1770619"
"2562","51.5223208","-0.0896509"
"2563","51.5307675","0.0564004"
"2564","53.7599822","-0.3750279"
"2565","53.5772843","-0.6340088"
"2566","51.9158839","-0.6600398"
"2568","51.4735925","0.1760815"
"2569","51.51708","-0.083815"
"2570","51.5623627","-0.1971341"
"2571","51.621383","-3.9263008"
"2572","51.4642237","-0.1537405"
"2573","51.8657719","-0.9984021"
"2574","53.547089","-2.521767"
"2575","51.5492405","-0.120282"
"2576","53.525943","-2.48243"
"2577","55.130364","-6.669855"
"2578","51.3785556","-0.435822"
"2579","51.5618589","0.0687665"
"2580","53.4123421","-1.5053656"
"2581","51.6514726","-0.0712138"
"2582","52.4639408","0.0487895"
"2583","51.5561237","-0.3534223"
"2584","51.8075087","-0.1975327"
"2585","56.461807","-2.961288"
"2586","51.5367819","0.0227189"
"2587","53.4028961","-2.9852835"
"2588","51.512614","-3.327209"
"2589","51.463226","-0.0646679"
"2590","50.9046333","-1.4058124"
"2591","51.4995456","-0.093414"
"2592","51.5941559","-0.3306059"
"2593","51.534775","-0.648904"
"2594","51.856348","-4.314403"
"2595","51.3339769","-0.0765538"
"2596","52.62816","-0.9992172"
"2597","50.9695736","-1.3568268"
"2598","51.5725764","0.6357989"
"2599","51.1214869","0.0801078"
"2600","51.7558101","-0.0120866"
"2601","52.5707613","-1.8301759"
"2602","53.0135465","-2.2236565"
"2603","51.7627643","-0.0148752"
"2604","53.453798","-2.206546"
"2605","51.5700397","-1.9467257"
"2606","51.5135395","-0.0853432"
"2607","51.4065844","-0.0178776"
"2608","55.1524968","-1.6860134"
"2609","52.6707583","0.1900703"
"2610","51.5939837","-0.2867758"
"2611","52.4265698","-1.5030551"
"2612","51.637662","-0.4685795"
"2613","52.9144532","-1.4573083"
"2614","51.5688318","0.2312933"
"2615","51.6211273","-0.437001"
"2616","51.7283662","0.4664319"
"2641","52.2139366","-1.1357512"
"2617","51.1475876","-2.7165238"
"2618","55.8423348","-4.4160064"
"2619","54.2792991","-0.4014995"
"2620","50.8313627","-0.1858213"
"2621","51.6849156","-0.3253548"
"2622","54.1193605","-4.6352907"
"2623","50.7157556","-2.4353925"
"2624","52.605098","-1.915183"
"2625","51.187455","-0.602165"
"2626","50.9046333","-1.4058124"
"2627","52.2814756","-1.5867386"
"2628","52.4509382","-1.4851211"
"2629","53.4834395","-2.2621953"
"2630","53.5298529","-2.1650316"
"2631","52.929041","-4.232019"
"2632","52.561339","-1.809041"
"2633","52.0358328","-0.8703801"
"2634","52.4558779","-1.8396424"
"2635","51.5624229","-0.1114415"
"2636","54.9282346","-6.8772247"
"2637","51.499135","-0.08148"
"2638","39.5500507","-105.7820674"
"2639","51.6312993","-0.0968926"
"2640","52.694283","-1.0629177"
"2642","52.2360998","-0.2612913"
"2643","53.6121683","-1.5048587"
"2644","50.7609272","-2.0176705"
"2645","53.0742343","-1.3902861"
"2646","51.6568139","-0.2805456"
"2647","52.981122","-0.0203176"
"2648","53.0382104","-1.2037345"
"2649","52.0588321","-1.3435156"
"2650","51.5445169","0.6905649"
"2651","52.5346625","-2.1855629"
"2652","51.6018556","-0.2691798"
"2653","19.3219776","-81.3781115"
"2654","51.6187589","0.7415434"
"2655","51.6125227","-0.2809769"
"2656","52.9287272","-1.2176398"
"2657","51.514978","0.4270958"
"2658","51.5140342","-0.0793933"
"2659","51.4400856","-0.0174343"
"2660","51.8115646","-2.2889318"
"2661","51.2340759","-0.3270409"
"2662","51.366561","0.039247"
"2663","50.8524326","-1.174503"
"2664","51.6337266","-0.1267098"
"2665","51.51386","-0.091156"
"2666","51.5434091","0.6541466"
"2667","52.2550503","-3.1233358"
"2668","51.3688869","-0.7951627"
"2669","50.811021","-1.9150704"
"2670","52.7245285","-1.3746597"
"2671","52.7315723","-1.1045173"
"2672","52.0589899","-0.7801536"
"2673","51.5644025","-0.3196778"
"2674","53.396163","-2.2363193"
"2675","52.6526517","1.2291756"
"2676","53.357901","-1.4728706"
"2677","52.0830204","-0.8883428"
"2678","51.7134072","0.5057033"
"2679","51.7239666","-0.5341797"
"2680","51.4777742","-0.0768736"
"2681","51.4287025","0.0155621"
"2682","39.5500507","-105.7820674"
"2683","51.5576182","-0.0742719"
"2684","51.4201392","0.0083547"
"2685","51.6147591","-0.0977109"
"2686","52.0796608","0.9866968"
"2687","50.7957973","-1.0792924"
"2688","50.7957973","-1.0792924"
"2689","52.6129306","-1.9518997"
"2690","52.351849","-1.957525"
"2691","51.5167321","-0.4112949"
"2692","50.4649006","-4.461778"
"2693","51.0713309","-0.3253406"
"2694","53.4227128","-2.1977"
"2695","52.054786","1.152334"
"2696","53.4320354","-1.1094009"
"2697","54.9941098","-7.3103611"
"2698","51.369414","-0.0011224"
"2699","51.369414","-0.0011224"
"2700","53.653749","-1.5214424"
"2701","52.2954266","-1.7783939"
"2702","51.4075936","-0.1257133"
"2703","51.534775","-0.648904"
"2704","51.2985977","-0.7659436"
"2705","52.4422841","-0.2790979"
"2706","51.505371","-0.0811427"
"2707","52.0760123","-4.1594478"
"2708","51.1720676","0.6067547"
"2709","55.0090098","-1.4444265"
"2710","52.059656","-0.834043"
"2711","51.0489029","-0.7227842"
"2712","51.4887177","-0.0961519"
"2713","52.7836428","-1.2263857"
"2714","53.8376993","-1.5990677"
"2715","51.5781544","0.0207163"
"2716","51.4859819","0.1542501"
"2717","51.282794","1.077055"
"2718","51.4011984","-0.2482106"
"2719","54.3363445","-1.4344814"
"2720","54.1334514","-1.5261591"
"2721","51.5138042","-0.1022631"
"2722","51.580096","-0.339213"
"2723","51.580096","-0.339213"
"2724","52.4858556","-1.9023814"
"2725","51.6051965","-0.0540437"
"2726","50.9601022","-2.3783649"
"2727","49.4896374","-2.5492278"
"2728","51.653417","-0.199108"
"2729","51.5925504","-3.3246648"
"2730","51.591708","-0.3624425"
"2731","52.4826146","-1.893774"
"2732","51.451631","-2.5939214"
"2733","51.4516231","-2.5940397"
"2734","53.7386715","-0.3354645"
"2735","53.0952192","-2.3141257"
"2736","50.985567","-3.177157"
"2737","50.8292542","-0.4318685"
"2738","52.3356461","0.3135924"
"2739","51.5687151","-0.3141151"
"2740","51.4660342","-2.1192072"
"2741","52.6884035","-2.0288444"
"2742","51.5197437","-0.0878058"
"2743","51.5197437","-0.0878058"
"2744","54.5936496","-5.9372843"
"2745","54.5936496","-5.9372843"
"2746","51.117762","-3.415005"
"2747","53.1816436","-0.4357939"
"2748","53.260811","-2.164629"
"2749","51.59214","0.0262224"
"2750","51.5200133","-0.1624991"
"2751","51.496849","-0.101357"
"2752","51.8973432","0.4086242"
"2753","52.4853989","-1.2930099"
"2754","51.5897466","0.495104"
"2755","52.5644923","-2.1233233"
"2756","51.0822084","0.8708415"
"2757","52.5045178","-1.4266805"
"2758","50.8309129","-0.2104178"
"2759","52.9803317","-1.1504738"
"2760","51.6556941","-0.263024"
"2786","51.4134218","0.0779035"
"2761","51.8786416","-0.4237354"
"2762","54.1373793","-1.5229892"
"2763","35.6869752","-105.937799"
"2764","51.4828841","-3.2153365"
"2765","53.4385011","-2.1872248"
"2766","51.5665329","0.5231317"
"2767","51.613813","-0.1765262"
"2768","53.5074631","-1.1414247"
"2769","51.6536239","-0.395777"
"2770","51.5657948","0.1101806"
"2771","51.2282115","-0.1656793"
"2772","51.3971339","-0.1863022"
"2773","52.4520151","-2.0554753"
"2774","53.4088332","-2.3454263"
"2775","51.4104951","0.0103635"
"2776","51.4104951","0.0103635"
"2777","51.5148848","-0.1387145"
"2778","51.5178858","-0.1153472"
"2779","55.3502412","-4.6885181"
"2780","51.5332007","-0.0518143"
"2781","51.580396","0.0971961"
"2782","51.4007839","-0.1962699"
"2783","51.5070534","-0.335627"
"2784","50.846157","-1.1232039"
"2785","51.406737","-0.0303048"
"2787","51.8143298","-0.1988904"
"2788","52.4073591","-2.0565587"
"2789","51.5167809","-0.6076094"
"2790","51.3868373","-0.0773954"
"2791","53.061307","-2.2236542"
"2792","51.8779589","-0.4228025"
"2793","51.5507507","-0.1657032"
"2794","27.6648274","-81.5157535"
"2795","51.4821595","-0.6107263"
"2796","52.4642432","-2.1986515"
"2797","52.0443689","-0.0283624"
"2798","51.4952922","-0.2764251"
"2799","54.9767442","-1.6542201"
"2800","53.4954383","-2.6440069"
"2801","51.5108488","-0.0878975"
"2802","52.4827819","-1.9000578"
"2803","53.874175","-2.387773"
"2804","51.8767151","-0.4190464"
"2805","51.5178792","-0.0972227"
"2806","51.5580844","-0.1434285"
"2807","51.570888","-0.147859"
"2808","51.5424554","0.164316"
"2809","55.9376053","-3.2163752"
"2810","53.0255389","-2.137717"
"2811","51.5089093","-0.3371086"
"2812","52.6051814","1.7261212"
"2813","53.5621208","-2.6293956"
"2814","51.6505783","-0.4183226"
"2815","51.4016734","-0.4282899"
"2816","52.4724411","-1.9683294"
"2817","57.646996","-3.3178106"
"2818","51.404918","-0.1722986"
"2819","52.0416463","-0.7625004"
"2820","51.3499756","-0.5992154"
"2821","51.468705","-0.111585"
"2822","51.37656","-1.350217"
"2823","51.4661758","-0.3910464"
"2824","53.8672741","-0.675326"
"2825","52.667579","1.2758745"
"2826","39.6931685","-75.5774247"
"2827","53.817272","-1.572085"
"2828","51.467592","-2.612182"
"2829","53.840925","-1.6086621"
"2830","53.403445","-2.1610013"
"2831","51.4279001","-0.1608457"
"2832","51.5701716","0.0934861"
"2833","51.5987366","0.0214244"
"2834","51.3971339","-0.1863022"
"2835","51.5704423","0.1134892"
"2836","52.6018707","-2.0363959"
"2837","51.8784486","-0.5133497"
"2838","51.0656924","-1.7921142"
"2839","53.743883","-0.334909"
"2840","52.315125","-0.5917382"
"2841","53.797324","-1.734583"
"2842","51.6266152","-0.4178365"
"2843","51.6665092","-0.3650585"
"2844","52.7030734","-2.5183324"
"2845","51.5248501","-0.6682408"
"2846","51.8132393","-0.2935712"
"2847","52.6481776","1.7304741"
"2848","51.4585521","-0.1138145"
"2849","53.4440376","-2.2805739"
"2850","55.0011644","-7.3256098"
"2851","53.4324459","-2.2698339"
"2852","53.7236444","-1.7139577"
"2853","51.4864671","-0.7179872"
"2854","51.2982609","-0.7776985"
"2855","51.1207315","-0.7381511"
"2856","51.0500675","0.1714491"
"2857","50.919261","-1.404498"
"2858","51.5181447","-0.1498172"
"2859","51.2172491","-1.1250125"
"2860","52.8926805","-1.2934291"
"2861","51.1432654","0.2603945"
"2862","52.6626587","-2.0112392"
"2863","51.6913355","-0.7826502"
"2864","50.7906591","-1.8676203"
"2865","50.7344954","-1.772979"
"2866","51.604508","-0.41887"
"2867","51.4501524","-0.0200718"
"2868","51.7186979","0.671023"
"2869","51.565159","0.083731"
"2870","51.5815782","-0.696001"
"2871","51.585563","-2.2620605"
"2872","53.003531","-1.2582855"
"2873","51.5583351","-0.364049"
"2874","51.3792531","-0.2438865"
"2875","51.5357597","-0.1902591"
"2876","51.898621","0.194031"
"2877","51.2718892","0.3889926"
"2949","56.468684","-2.9102334"
"2878","52.565191","-1.8201642"
"2879","53.2559051","-2.1295875"
"2880","51.5141874","-0.0935139"
"2881","51.464909","-0.2917424"
"2882","51.7425709","-1.1184152"
"2883","52.5706727","-1.2200502"
"2884","57.1457244","-2.1082581"
"2885","50.8666977","-0.4046394"
"2886","51.5028107","-0.2533113"
"2887","46.2016136","-92.9160349"
"2888","51.7715897","0.0024048"
"2889","52.5899698","-1.9746334"
"2890","53.842847","-0.431"
"2891","52.0541813","1.1558081"
"2892","52.4933222","-1.8200233"
"2893","51.0409726","-0.4381167"
"2894","",""
"2895","53.5586105","-3.0569935"
"2896","51.4499013","0.0660631"
"2897","53.6867397","-1.6167849"
"2898","51.5901269","0.073302"
"2899","50.7130061","-2.4578792"
"2900","52.0774376","0.4365869"
"2901","51.4911736","-0.1470571"
"2902","53.8647694","-0.6679012"
"2903","52.4405562","-0.1181667"
"2904","51.5938939","0.0149024"
"2905","51.6034213","-0.2972669"
"2906","51.7398782","0.4314924"
"2907","51.549718","-0.1816298"
"2908","53.6435312","-1.7610986"
"2909","51.5178858","-0.1153472"
"2910","51.5180882","-0.1123483"
"2911","51.4175881","-0.0817189"
"2912","53.5843309","-1.4120087"
"2913","53.6098882","-2.1594589"
"2914","50.9120451","-1.3866001"
"2915","51.5899791","-0.062202"
"2916","51.598721","-2.7516788"
"2917","52.9656454","-1.2042179"
"2918","51.2226082","-0.7286698"
"2919","51.5631891","-0.3249314"
"2920","51.5422667","0.6660809"
"2921","51.5046676","-0.0885661"
"2922","51.4920526","-0.2625842"
"2923","51.4486659","-2.5148694"
"2924","51.4814084","-2.5711451"
"2925","52.4543372","-2.1425034"
"2926","51.9478769","-0.2543625"
"2927","51.5121327","-0.1303965"
"2928","51.6160325","0.3003274"
"2929","53.736708","-2.9641626"
"2930","51.347632","-0.603157"
"2931","51.6202257","-1.2515792"
"2932","51.7061426","-0.0249137"
"2933","51.5510135","-0.2349593"
"2934","53.5649846","-0.085872"
"2935","53.813815","-0.385316"
"2936","51.628101","-0.1062515"
"2937","53.6782178","-2.9523737"
"2938","53.8008959","-1.5829076"
"2939","51.4946394","-0.234508"
"2940","51.38567","0.507463"
"2941","51.6098994","-0.2657595"
"2942","51.4899583","0.0658413"
"2943","51.6410403","-0.3100915"
"2944","51.527234","-0.08876"
"2945","52.628834","-1.122845"
"2946","51.6496518","-0.1237779"
"2947","51.5053027","0.3885603"
"2948","51.350161","-2.974974"
"2950","52.5899698","-1.9746334"
